15	2	PERÚ MODERNO	0
15	2	PODEMOS PERÚ	951
15	2	PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO	6469
15	2	PROGRESEMOS	616
15	2	RENOVACIÓN POPULAR	41550
15	2	SALVEMOS AL PERÚ	0
15	2	UN CAMINO DIFERENTE	2172
15	2	UNIDAD NACIONAL	1045
15	2	VOTOS EN BLANCO	28460
15	2	VOTOS IMPUGNADOS	0
15	2	VOTOS NULOS	63480
